ccaa,date,deaths_observed,deaths_expected,deaths_expected_p01,deaths_expected_p99
Cantabria,2020-10-23,12,13,5.69,22
Cantabria,2020-10-24,11,14,5.69,22
Cantabria,2020-10-25,14,13.5,5.69,22
Cantabria,2020-10-26,11,13,5.69,22
Cantabria,2020-10-27,15,13,5.69,20.31
Cantabria,2020-10-28,18,13,6.69,20.31
Cantabria,2020-10-29,13,12,6,20
Cantabria,2020-10-30,13,12,6,20
Cantabria,2020-10-31,10,12,6,19.31
Cantabria,2020-11-01,11,12,6,19.31
Cantabria,2020-11-02,17,12,6,20
Cantabria,2020-11-03,22,13,6,19.31
Cantabria,2020-11-04,12,12,6.69,20.31
Cantabria,2020-11-05,14,13,7,21
Cantabria,2020-11-06,13,13,7.69,21
Cantabria,2020-11-07,14,13,7.69,21
Cantabria,2020-11-08,14,13,7.69,21
Cantabria,2020-11-09,16,13,7.69,21
Cantabria,2020-11-10,15,13,7.69,21
Cantabria,2020-11-11,13,13,6.69,21
Cantabria,2020-11-12,18,13,6.69,20.31
Cantabria,2020-11-13,19,13.5,6.69,19.62
Cantabria,2020-11-14,10,14,6.69,19.62
Cantabria,2020-11-15,12,14,6.69,21.31
Cantabria,2020-11-16,16,13.5,6,21.31
Cantabria,2020-11-17,17,13.5,6,21.31
Cantabria,2020-11-18,12,14,5.69,21.31
Cantabria,2020-11-19,9,14,5.69,21.31
Cantabria,2020-11-20,12,14,5.69,21.31
Cantabria,2020-11-21,11,12.5,5.69,20.62
Cantabria,2020-11-22,12,13.5,5.69,19.31
Cantabria,2020-11-23,10,14,6.38,19.31
Cantabria,2020-11-24,15,14,7.07,20
Cantabria,2020-11-25,14,14,8,19.31
Cantabria,2020-11-26,20,14,8,19.31
Cantabria,2020-11-27,11,14,7.07,21.86
Cantabria,2020-11-28,19,14,7.07,21.86
Cantabria,2020-11-29,6,14,7.07,21.86
Cantabria,2020-11-30,15,14,5.69,23.93
Cantabria,2020-12-01,15,14,5.69,23.93
Cantabria,2020-12-02,15,13.5,5.69,23.93
Cantabria,2020-12-03,12,14,5.69,23.93
Cantabria,2020-12-04,13,13.5,7.38,20.24
Cantabria,2020-12-05,18,13,7.38,20.24
Cantabria,2020-12-06,18,13,7.38,20.24
Cantabria,2020-12-07,12,13,8,19
Cantabria,2020-12-08,15,13,8,19.31
Cantabria,2020-12-09,15,13,6.76,19.31
Cantabria,2020-12-10,20,13,6.76,20
Cantabria,2020-12-11,21,14,6.76,20.31
Cantabria,2020-12-12,17,14,6.76,20.31
Cantabria,2020-12-13,20,14,4,20.31
Cantabria,2020-12-14,26,14,4,21
Cantabria,2020-12-15,17,14,4,21
Cantabria,2020-12-16,21,14,6.76,21
Cantabria,2020-12-17,13,14,6.07,21
Cantabria,2020-12-18,13,13.5,6.07,21.62
Cantabria,2020-12-19,13,13,6.07,21.62
Cantabria,2020-12-20,11,13,7,21.62
Cantabria,2020-12-21,20,13,7,21.62
Cantabria,2020-12-22,15,13,7,20.93
Cantabria,2020-12-23,14,13,7,23
Cantabria,2020-12-24,16,14,7,23
Cantabria,2020-12-25,12,14.5,7.69,20.93
Cantabria,2020-12-26,11,15,7.69,24.62
Cantabria,2020-12-27,11,15,7.69,24.62
Cantabria,2020-12-28,18,15,7.69,24.62
Cantabria,2020-12-29,17,15,7.69,24.62
Cantabria,2020-12-30,15,15,7.69,24.62
Cantabria,2020-12-31,20,15,8,25.31
Cantabria,2021-01-01,19,15,8.69,26
Cantabria,2021-01-02,9,15,7.69,25.31
Cantabria,2021-01-03,14,15,7.69,25.31
Cantabria,2021-01-04,6,15,7.69,25.31
Cantabria,2021-01-05,8,15.5,7.69,25.31
Cantabria,2021-01-06,9,16,7.69,25.31
Cantabria,2021-01-07,12,16,7.69,25.31
Cantabria,2021-01-08,15,16,7.69,25.62
Cantabria,2021-01-09,19,16,8.69,25.62
Cantabria,2021-01-10,20,16,9.69,25.62
Cantabria,2021-01-11,10,16,8.69,25.62
Cantabria,2021-01-12,15,16,8.69,25.62
Cantabria,2021-01-13,13,17,9.38,25.62
Cantabria,2021-01-14,15,17,9.38,25.62
Cantabria,2021-01-15,14,17,7.69,24
Cantabria,2021-01-16,14,17,7.69,24
Cantabria,2021-01-17,16,17,7.69,24
Cantabria,2021-01-18,11,16.5,8.38,24
Cantabria,2021-01-19,16,16,8.38,24
Cantabria,2021-01-20,13,16,8.38,24.31
Cantabria,2021-01-21,16,16,8.38,24.31
Cantabria,2021-01-22,19,16,9,27.17
Cantabria,2021-01-23,16,16,8.69,27.17
Cantabria,2021-01-24,18,16,8.69,27.17
Cantabria,2021-01-25,13,16,8,27.17
Cantabria,2021-01-26,10,15.5,8,27.17
Cantabria,2021-01-27,25,15,8,26.48
Cantabria,2021-01-28,7,15,8,26.48
Cantabria,2021-01-29,13,15.5,8,24
Cantabria,2021-01-30,13,15,8,24
Cantabria,2021-01-31,10,14.5,8,24
Cantabria,2021-02-01,17,14,8.69,24
Cantabria,2021-02-02,12,14.5,8.69,22.62
Cantabria,2021-02-03,6,15,8.69,22
Cantabria,2021-02-04,10,15,8.69,22
Cantabria,2021-02-05,18,15,7.69,22.62
Cantabria,2021-02-06,17,15,7.69,24
Cantabria,2021-02-07,10,15,7.69,24
Cantabria,2021-02-08,10,15,8.38,24
Cantabria,2021-02-09,11,15,8.38,24
Cantabria,2021-02-10,20,15,7,24
Cantabria,2021-02-11,8,15,7,24
Cantabria,2021-02-12,12,15,8.38,24
Cantabria,2021-02-13,11,16,8.38,24.62
Cantabria,2021-02-14,13,16,8.38,24.62
Cantabria,2021-02-15,10,16,8.38,24.62
Cantabria,2021-02-16,12,15,7.69,24.62
Cantabria,2021-02-17,14,15,7.69,24.62
Cantabria,2021-02-18,16,15,7.69,24.62
Cantabria,2021-02-19,20,14,7.69,26
Cantabria,2021-02-20,12,14,7.69,23.93
Cantabria,2021-02-21,12,13,6,23.93
Cantabria,2021-02-22,13,13,6,23.93
Cantabria,2021-02-23,11,13,6,23.24
Cantabria,2021-02-24,20,13,6,23.24
Cantabria,2021-02-25,16,13,6,23.24
Cantabria,2021-02-26,7,13.5,6,22
Cantabria,2021-02-27,14,14,6,22
Cantabria,2021-02-28,15,15,6,22
Cantabria,2021-03-01,11,15,6.69,22
Cantabria,2021-03-02,11,15,6.69,22
Cantabria,2021-03-03,19,15,6.69,22
Cantabria,2021-03-04,7,15,8.69,19.93
Cantabria,2021-03-05,14,14.5,8.69,19.93
Cantabria,2021-03-06,8,14.5,7.69,20.62
Cantabria,2021-03-07,13,14,6.68,20.64
Cantabria,2021-03-08,15,14,6.67,20.66
Cantabria,2021-03-09,12,14,6.66,20.68
Cantabria,2021-03-10,17,14,6.65,20.7
Cantabria,2021-03-11,9,14,6.64,20.72
Cantabria,2021-03-12,12,14,6.63,21.48
Cantabria,2021-03-13,12,14,5.62,21.52
Cantabria,2021-03-14,13,14,6.24,21.52
Cantabria,2021-03-15,7,14,6.24,22.14
Cantabria,2021-03-16,4,13,5.62,22.14
Cantabria,2021-03-17,7,12,5.62,24.38
Cantabria,2021-03-18,4,12,5.62,24.38
Cantabria,2021-03-19,9,13,5.62,22.52
Cantabria,2021-03-20,19,13,6,22.52
Cantabria,2021-03-21,16,13,6,24.38
Cantabria,2021-03-22,11,13,6,24.38
Cantabria,2021-03-23,14,14,5.62,24.38
Cantabria,2021-03-24,11,14,5.62,22.14
Cantabria,2021-03-25,13,14,5.62,22.14
Cantabria,2021-03-26,14,14,5.62,22.14
Cantabria,2021-03-27,19,14,5.62,22.14
Cantabria,2021-03-28,11,14,5.62,20.38
Cantabria,2021-03-29,12,14,5.62,20
Cantabria,2021-03-30,11,14,6.62,19.38
Cantabria,2021-03-31,23,13,6.62,19.38
Cantabria,2021-04-01,10,13,6.62,19.38
Cantabria,2021-04-02,11,12,7,19
Cantabria,2021-04-03,15,13,7,20.9
Cantabria,2021-04-04,11,13,6.24,21.52
Cantabria,2021-04-05,14,12,6.24,23.38
Cantabria,2021-04-06,11,12,5.62,23.38
Cantabria,2021-04-07,14,12,5.62,23.38
Cantabria,2021-04-08,5,13,5.62,24.38
Cantabria,2021-04-09,14,13,5.62,24.38
Cantabria,2021-04-10,9,13,5.62,24.38
Cantabria,2021-04-11,11,13,6,24.38
Cantabria,2021-04-12,10,14,6,24.38
Cantabria,2021-04-13,13,13,5.62,24.38
Cantabria,2021-04-14,10,14,5.62,24.38
Cantabria,2021-04-15,10,13,5.62,22.38
Cantabria,2021-04-16,16,13,6.24,22.38
